song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
The Gypsy Cried,Lou Christie,,5NqB5TzcSdRl21iOUM0L59,31,1963-01-01,day,0.488,0.716,1,-5.327,1,0.0394,0.532,1.18e-05,0.0685,0.817,156.06,4,130200,"I had some trouble with my baby\nSo I had my fortune read\nI had some trouble with my baby\nAnd this is what the gypsy said\nThe gypsy cried, she cried\nGypsy, oh tell me, what is in your crystal ball\nGypsy, oh tell me, will my tears fall\nShe cried, she cried and said\nWatch your step, oooh she'll hurt you yet\nOh no no no no no no no\nWatch your step, oooh she'll hurt you yet\nOh no no no no no no no\nGypsy, oh tell me, does she want to marry me\nGypsy, oh tell me, when the wedding's gonna be\nShe cried, she cried\nListen to what the gypsy said\nOh no no no no no no no\nListen to what the gypsy said\nOh no no no no no no no"
Hitch Hike - Single Version / Mono,Marvin Gaye,,6x2UZ23VnIoq84XbO14Qz1,30,1963-12-01,day,0.828,0.808,1,-8.437,1,0.0366,0.354,0.0,0.122,0.97,113.295,4,152227,"[Verse 1]\nI'm going to Chicago, that's the last place my baby strayed\n(Hitch hike)\nYeah, hitch hike (Hitch hike, baby)\nI'm packing up my bags, going to leave this old town right away\n(Hitch hike)\nHitch hike (Hitch hike, baby)\nI've got to find that girl if I have to hitch hike around the world\n(Hitch hike)\nHitch hike\n[Verse 2]\nChicago city limits, that's what the sign on the highway read\n(Hitch hike)\nHitch hike (Hitch hike, baby)\nI'm going to keep moving 'til I get to that street corner 6th and 3rd\n(6th and 3rd, hitch hike, baby) Hitch hike, yeah\nI've got to find that girl if I have to hitch hike around the world\n(Hitch hike) Hitch hike, baby\nCome on, children\n[Refrain]\nHitch hike (Hitch hike)\nNow hitch-a hike (Hitch hike baby)\nIt's all right (Hitch hike)\nHitch hike, Jenny (Hitch hike Susan)\nHitch hike (Hitch hike)\nHitch hike (Hitch hike dance)\nYeah, hitch hike (Hitch hike)\nHitch hike Jenny\n[Bridge]\n(Hitch hike baby, hitch hike Susan)\n(Hitch hike baby, hitch hike Susan)\n(Hitch hike baby, hitch hike baby)\n[Verse 3]\nI'm going to St. Louis, but my next stop just might be L.A\n(Hitch hike)\nNow what'd I say? (L.A.)\nGot no money in my pocket so I'm going to have to hitch hike all the way (All the way)\nYeah (Hitch hike baby)\nI've got to find that girl if I have to hitch hike 'round the world\n(Hitch hike)\nNow what'd I say"
The Jive Samba,Cannonball Adderley,,5J4cszsX6SqlszINJNitvm,8,2001-01-01,day,0.53,0.511,10,-11.252,1,0.0421,0.373,0.00319,0.73,0.668,144.005,4,661507,
I Can't Help It (If I'm Still In Love With You) - Remastered,Ricky Nelson,,5uhyIV0k3oYeFbz7K29Zah,18,1959-01-01,day,0.699,0.444,0,-8.86,1,0.0358,0.491,0.00514,0.338,0.599,122.738,4,140693,
Insult To Injury,Timi Yuro,,1bDnEeHjjbuKrXIGOgOjIf,14,1992-01-01,day,0.651,0.545,7,-13.128,0,0.0452,0.773,0.000244,0.344,0.827,114.464,4,140933,You're adding insult to injury\nHow much does my heart have to hurt?\nAin't it enough that you're through with me\nDo you have to drag my pride through the dirt?\nMust you praise your new love\nRight in front of me?\nDoes it make you feel better?\nMake you feel better\nAdding insult to injury\nYou're going out of your way\nTo be cruel to me\nEach time I show my face around\nAin't it enough you made a fool of me\nDo you have to lash while I'm still down?\nMust you praise your new love\nRight in front of me?\nDoes it make you feel better?\nI hope it makes you feel better\nAdding insult to my injury
My Own True Love (Tara’s Theme from “Gone With The Wind”),The Duprees,,3PY3ENkgYigHIWLsuuXmJ8,8,2020-08-14,day,0.143,0.311,6,-10.871,1,0.0298,0.738,0.0,0.18,0.452,197.181,3,150882,
Marching Thru Madrid,Herb Alpert & The Tijuana Brass,,7Fr0hIabz70l8sMbjng9KS,9,1963-12-01,day,0.291,0.576,6,-12.104,1,0.0395,0.251,0.873,0.0568,0.686,180.503,4,151680,
Send Me Some Lovin',Sam Cooke,,41WtJR2e4HUFOsrzcq73kg,35,1963-02,month,0.342,0.359,9,-12.21,1,0.0384,0.8,0.0,0.887,0.685,128.156,3,158880,"[Verse 1]\nSend me some loving\nOoh send it I pray\nHow can I love you\nWhen you're so far away?\n[Verse 2]\nOh honey, send me your picture\nOh send it my dear\nSo I can hold it\nAnd pretend you are here\n[Verse 3]\nCan you send me your kisses?\nI still feel your touch\nAnd oh I need you so badly\nI want you so much\n[Verse 4]\nMy days are so lonely\nWhoa my nights are so blue\nI'm here and I'm alone\nAnd I'm waiting for you\n[Outro]\nI want you to (send me some loving)\nOh send me some of that loving baby\n(Send it I pray) Ooh, send it I pray\n(How can I love you) How in the world can I love you?\n(When you're so far away?) When you're so, so, so far away\n(Send me your picture) Send me your picture baby\n(Send it my dear) Oh send it my dear\n(So I can hold it) Oh so that near to hold it\n(And pretend that you're near) I wanna pretend that you're near\n(Send me some loving) Send me loving, baby\n(Send it I pray) Oh send it I pray"
From A Jack To A King,Ned Miller,,4LbORCdCXrsyqIQZGZgRL7,42,1995-01-01,day,0.594,0.405,8,-10.326,0,0.0429,0.828,0.0,0.106,0.742,100.81,4,130000,[Chorus]\nFrom a Jack to a King\nFrom loneliness to a wedding ring\nI played an Ace and I won a Queen\nAnd walked away with your heart\n[Verse 1]\nFrom a Jack to a King\nWith no regret I stacked the cards last night\nAnd lady luck played her hand just right\nTo make me King of your heart\n[Verse 2]\nFor just a little while\nI thought that I might lose the game\nThen just in time\nI saw the twinkle in your eye\n[Chorus]\nFrom a Jack to a King\nFrom loneliness to a wedding ring\nI played an Ace and I won a Queen\nYou made me King of your heart\n[Verse 2]\nFor just a little while\nI thought that I might lose the game\nThen just in time\nI saw the twinkle in your eye\n[Chorus]\nFrom a Jack to a King\nFrom loneliness to a wedding ring\nI played an Ace and I won a Queen\nYou made me King of your heart
You've Really Got A Hold On Me,The Miracles,,7wLRmjiDYI6flIVzboUqSV,61,1963-01-01,day,0.68,0.448,0,-8.398,1,0.0302,0.698,0.0,0.227,0.567,118.461,3,177707,"[Verse 1]\nI don't like you\nBut I love you\nSeems that I'm always\nThinking of you\nOh, oh, oh\nYou treat me badly\nI love you madly\n[Hook]\nYou've really got a hold on me\n(You've really got a hold on me)\nYou've really got a hold on me\nYou've really got a hold on me, baby\n[Verse 2]\nI don't want you\nBut I need you\nDon't want to kiss you\nBut I need to\nOh, oh, oh\nYou do me wrong now\nMy love is strong now\n[Hook]\nYou've really got a hold on me\n(You've really got a hold on me)\nYou've really got a hold on me\nYou've really got a hold on me, baby\n[Bridge 1]\nI love you and all I want you to do\nIs just hold me, hold me, hold me, hold me\nTighter\nTighter\n[Verse 3]\nI want to leave you\nDon't want to stay here\nDon't want to spend another day here\nOh, oh, oh, I want to split now\nI can't quit now"
Fly Me To The Moon - Bossa Nova,Joe Harnell And His Orchestra,,,,,,,,,,,,,,,,,,,
Call On Me,"Bobby ""Blue"" Bland",,4jhlq5BFysI6V3edzSYtLf,27,1963-01-01,day,0.638,0.621,4,-4.388,0,0.0385,0.311,0.0,0.613,0.795,125.235,4,152240,
Little Town Flirt,Del Shannon,,3HTrH00YRZZWJ8C6cb12ea,34,1963-01-01,day,0.657,0.686,1,-6.851,1,0.0283,0.134,0.0,0.468,0.883,123.779,4,169200,"Here she comes, that little town flirt\nYou're falling for her and your gonna get hurt\nYeah, I know it's so hard to resist\nThe temptation of her tender red lips\nBut you can get hurt, hur-hur-hurt\nYeah, you can get hur-hur-hur-hur-hurt\nFoolin' around with that little town flirt\nHere she comes with that look in her eye\nShe plays around with every guy that goes by\nYeah, I know she's gonna treat you wrong\nSo your heart just better be strong\n'Cause you can get hurt, hur-hur-hurt\nYeah, you can get hur-hur-hur-hur-hurt\nFoolin' around with that little town flirt\nI know how you feel, you think her love is real\nYou think this time she'll be sincere\nBut you'll think you've got a paper heart\nWhen she starts to tear it apart\nThat's when she'll let you go\nWhoa whoa whoa\nHere she comes, just look at that style\nShe's looking at you, giving you that smile\nBut I know she's gonna treat you wrong\nSo your heart just better be strong\n'Cause you can get hurt, hur-hur-hurt\nYeah, you can get hur-hur-hur-hur-hurt\nFoolin' around with that little town flirt\nYou better run and hide now, boy\nYou better pass her by now, yeah boy\nYou better run away now, yeah"
That's The Way Love Is,"Bobby ""Blue"" Bland",,3C2eATLvdCGkOtayBKO2G4,24,1963-01-01,day,0.641,0.658,11,-3.969,1,0.0463,0.614,0.0,0.557,0.62,113.057,4,156507,
As Long as She Needs Me,Sammy Davis Jr.,,0wTfrDYntTLsYJ37t3UxkH,19,1963,year,0.163,0.235,0,-9.006,1,0.0326,0.444,0.0,0.367,0.24,40.104,4,184227,"As long as she needs me\nI know where I must be\nI'll cling on steadfastly\nAs long as she needs me\nAs long as life is long\nI'll love her right or wrong\nAnd somehow, I'll be strong\nAs long as she needs me\nIf you are lonely\nThen you will know\nWhen someone needs you\nYou love them so\nI won't betray that trust\nThough people say I must\nI've got to stay true just\nAs long as she needs me\nWhen someone needs you\nYou love them so\nI won't betray that trust\nThough there are people who tell me I must\nI've gotta stay true just\nAs long as she needs me"
Let's Stomp,Bobby Comstock,,,,,,,,,,,,,,,,,,,
Pepino's Friend Pasqual (The Italian Pussy-Cat),Lou Monte,,,,,,,,,,,,,,,,,,,
Nothing Goes Up (Without Coming Down),Nat King Cole,,,,,,,,,,,,,,,,,,,
Smokin' Cigarettes And Drinkin' Coffee Blues,Marty Robbins,,2swYtnyHHVRdiWvNvXWBsp,37,1976,year,0.731,0.356,5,-9.261,1,0.031,0.944,2.77e-05,0.109,0.613,123.924,4,161200,"I guess I'll take a walk tonight\nI know that I can't sleep\nAnd I won't go to bed at all\nI'll just lay there and weep\nInstead, I'll make our favorite spot\nThat's what I think I'll do\nI got those smokin' cigarettes\nAnd drinkin' coffee blues\nSmokin' cigarettes\nAnd drinkin' coffee all night long\nWondrin' how a love so right\nCould suddenly go wrong\nI bet there's a lot of people\nKnow the misery I go thru\nI've got those smokin' cigarettes\nAnd drinkin' coffee blues\nSittin' at a table\nWhere I carved my baby's name\nWon'drin' how our love went wrong\nWonderin' who's to blame\nListenin' while the juke box\nPlays a song that makes me blue\nAnother cup of coffee\nThen a cigarette or two"
Little Star,Bobby Callender,,,,,,,,,,,,,,,,,,,
Don't Let Me Cross Over,Carl Butler,,1ZNDtli4TjhuoBnWplaePI,42,1963-12-17,day,0.59,0.188,7,-12.253,1,0.0302,0.871,0.0,0.0877,0.521,113.907,3,177107,"Don't let me cross over\nI'm tempted, my darling, to steal you away\nDon't let me cross over, stay out of my way\nYou know that I love you and I'm not the stealing kind\nBut I'm faced with heartache and loves cheating line\nDon't let me cross over loves cheating line\nYou belong to another and you'll never be mine\nI know one step closer would be heaven divine\nDon't let me cross over loves cheating line\nI tried to forget you but what else can I do\nWhen your eyes keep on saying that you love me too\nI know if I lose you, not a dream will I have left\nI don't want to cheat, dear, but I can't help myself\nDon't let me cross over loves cheating line\nYou belong to another and you'll never be mine\nI know one step closer would be heaven divine\nDon't let me cross over loves cheating line"
Two Wrongs Don't Make A Right - Single Version,Mary Wells,,3z6DZg3eptREy6E0ssqnM8,12,1962,year,0.277,0.308,3,-13.428,1,0.0297,0.404,0.0,0.0336,0.494,184.13,3,167507,"I took your love, and said, ""Goodbye""\nI stayed away, my darling and made you cry\nIf you turn me away, yeah yeah, all I can say\nIs that two wrongs don't make a right\nI broke your heart, you know it's true\nNow I'm back begging you\nNot to turn me away 'cause all I can say\nIs that two wrongs don't make a right\nNow is your chance to do me wrong\nAnd to tell me that this is the end\nNow, my darling, if you can forgive until the longest day I live\nI will never make that same mistake again\nI took your love, and said, ""Goodbye""\nI stayed away, my darling and made you cry\n'Cause if you turn me away, baby, yeah yeah, all I can say\nIs that two wrongs don't make a right\nPlease don't turn me away, baby, 'cause all I can say\nIs that two wrongs don't make a right\nYou know if you turn, you just turn me away, yeah, all I can say\nIs that two wrongs don't make a right"
He's Sure The Boy I Love,The Crystals,,6wdKjjOcNsTjzQqK2q6vJM,33,2011,year,0.531,0.674,2,-7.276,1,0.0603,0.463,4.96e-06,0.121,0.892,137.311,4,163480,"[Intro]\nI always dreamed the boy I loved would come along\nAnd he'd be tall and handsome, rich and strong\nNow that boy I love has come to me\nBut he sure ain't the way I thought he'd be\n[Refrain]\nSha-la-la-la-la, hey, hey, yeah\nSha-la-la-la-la, hey, hey, yeah\nSha-la-la-la-la, hey, hey, yeah\nHe's sure the boy I love\n[Verse 1]\nHe doesn't look like a movie star\nHe doesn't drive a Cadillac car\nHe sure ain't the boy I've been dreamin' of\nBut he's sure the boy I love\n[Verse 2]\n(Let me tell ya now)\nHe'd never be a big businessman\nHe always buys on the installment plan\nHe sure ain't the boy I've been dreamin' of\nBut he's sure the boy I love\n[Chorus]\nWhen he holds me tight\nEverything's right, crazy as it seems\nI'm his, whatever he is\nAnd I forget all of my dreams\n[Verse 3]\nEverybody knows\nHe doesn't hang diamonds 'round my neck, oh, oh\nAnd all he's got's an unemployment check\nHe sure ain't the boy I've been dreamin' of\nBut he's sure the boy I love"
Up on the Roof,The Drifters,,7cNRqg0lbiqBaGeOlA4AEU,59,1964-06-01,day,0.693,0.29,8,-17.501,1,0.0334,0.706,1.49e-05,0.137,0.92,121.795,4,157173,"[Intro]\n(Up on the roof)\n(Up on the roof)\n[Verse 1]\nWhen this old world starts getting me down\nAnd people are just too much for me to face (Up on the roof)\nI climb way up to the top of the stairs\nAnd all my cares just drift right into space (Up on the roof)\nOn the roof, it's peaceful as can be\nAnd there, the world below can't bother me\n[Verse 2]\nLet me tell you now, when I come home feeling tired and beat\nI go up where the air is fresh and sweet (Up on the roof)\nI get away from the hustlin' crowds\nAnd all that rat race noise down in the street (Up on the roof)\nOn the roof's the only place I know\nWhere you just have to wish to make it so\nLet's go up on the roof (Up on the roof)\n[Instrumental Break]\n[Verse 3]\nAt night, the stars put on a show for free\nAnd, darling, you can share it all with me\nI keep-a tellin' you-a\nRight smack dab in the middle of town\nI found a paradise that's trouble-proof (Up on the roof)\nAnd if this world starts getting you down\nThere's room enough for two up on the roof (Up on the roof)\n[Outro]\nUp on the roof (Up on the roof)\nOh, come on, baby (Up on the roof)\nOh, come on, honey (Up on the roof)\nEverything is all right (Up on the roof)"
They Remind Me Too Much of You,Elvis Presley,,2HGsnxgBsC1T7FTL81bPui,32,1963-03-15,day,0.288,0.0331,1,-24.527,1,0.0439,0.969,0.0794,0.114,0.131,175.169,5,152440,"[Verse 1]\nTake away the scent of flowers\nCover up the sky of blue\nClose my ears to tender love songs\nThey remind me too much of you\n[Chorus 1]\nHide young lovers' warm embraces\nKeep stars and moonlight from my view\nLet me forget there are such places\nThey remind me too much of you\n[Verse 2]\nMust I evermore be haunted\nDay after day my whole life through\nBy the memory of each moment\nThat I spent alone with you?\n[Chorus 2]\nIf these lovely things don't hurt you\nOur love just wasn't meant to be\nBut please come back to me, my darling\nIf they remind you too much of me"
Big Wide World,Teddy Randazzo,,2zKlMyRTWA6oFdH8Zg9UBV,2,2017-10-23,day,0.392,0.232,10,-12.645,1,0.0263,0.892,0.0,0.295,0.466,88.0,4,171688,
Ridin' the Wind,The Tornados,,1hX56YHjwVZkh5vGAgf50b,3,1960-12-10,day,0.314,0.813,2,-5.032,1,0.059,0.0174,0.156,0.328,0.456,75.691,4,178653,
Bossa Nova U.S.A. - Live,The Dave Brubeck Quartet,,5c2QPLadGo7ydPpt8Ynljv,21,1963,year,0.577,0.501,10,-12.834,0,0.045,0.704,0.584,0.643,0.648,111.818,4,443693,
I'm The One Who Loves You,The Impressions,,5Vi1CnrTZIpeR9288ri1es,22,1963-08-01,day,0.66,0.432,7,-13.155,1,0.0477,0.812,0.0,0.241,0.922,122.733,4,149933,"[Intro]\nI'm the one who loves you\nI'm the one who loves you\n[Verse 1]\nLittle girl, again you are blue\nAnother fellow has gone and left you\nI see you've come back to me, your best friend\nTo tell another tragic story again\nAnd once more you'll look in my eyes\nAnd one more time you won't realize\n[Chorus]\nThat I'm the one who loves you\nI'm the one who loves you\nLove me (I'm the one who loves you)\nI'm the one who loves you\n[Verse 2]\nI must confess you're not to be blamed\nFor being caught in those boys' vicious games\nThis time I won't let you go back\nNever again, my dear, in fact\nI'm going to stop the blueness in you\nAlso confess what my heart wants me to\n[Chorus]\nThat I'm the one who loves you\nI'm the one who loves you\nA love me (I'm the one who loves you)\nI'm the one who loves you\n[Outro]\nYes, once more you'll look in my eyes\nAnd one more time you won't realize\nThat I'm the one who loves you\nI'm the one who loves you\nA love me (I'm the one who loves you)\nLittle girl, I'm the one who loves you\nMama, I'm the one\nLet's twist a while\nI'm the one who loves you\nYeah, I'm the one who loves you\nI'm the one who loves you\nI'm the one who loves you, baby\nI'm the one who loves you"
All About My Girl,Jimmy McGriff,,4Mrfq1W2qM2BGuIm1JSrLP,17,1997-01-01,day,0.558,0.644,1,-13.875,1,0.0369,0.616,0.631,0.36,0.909,170.289,4,236133,
"Baby, Baby, Baby",Sam Cooke,,1IbJRHY52sNt5jj0TWNO1S,26,2000-09-26,day,0.773,0.494,2,-8.979,0,0.0639,0.84,0.0,0.343,0.846,127.095,4,147893,"Baby, baby, baby\nYou got me crying in my sleep\nBaby, baby, baby\nYou got me crying in my sleep\nOh, you let the other fellows\nSteal your love away from me\nOne more time now\nBaby, baby, baby\nI wake up calling out your name\nBaby, baby, baby\nI wake up calling out your name\nOh, you got me so unhappy\nAnd, honey\nYou're the one to blame\nLet me tell you about it\nI gave you time, I gave you love\nI thought we went together\nLike a hand and glove\nYou took my love\nYou took my time\nAnd now you make me think\nYou're trying to take my mind\nBaby, baby, baby\nWhy don't you stop your evil way\nAnd, oh, you're making me unhappy\nYou got me crying night and day\nLet me tell a story\nI try to go to sleep at night\nBut all I do is toss and turn\nTil broad daylight"
Pin a Medal on Joey,James Darren,,3SNrnu1yw5IftmNQvmexGA,2,2015-02-10,day,0.608,0.719,11,-12.563,0,0.103,0.751,3.4e-05,0.521,0.825,89.976,4,141293,"I just got a letter from a very dear pal\nHe wrote to say he's sorry for stealin' my gal\nPin a medal on Joey\nHe stole your love from me\nPin a medal on Joey\nHe set my poor heart free\nNo more cryin' about a love that was untrue\nOh-ho, oh, ho, ho, ho, ho, ho, ho\nHip hooray for that Joey\nFor bein' good to me\nHip hooray for that Joey\nHe took my misery\nNo more heartache will I be givin' you\nOh-ho, oh, ho, ho, ho, ho, ho, ho\n[Chorus:]\nTold him all about you\nTold him how you lied\nBut Joey won't believe me\nHe thinks I'm a jealous guy-eye\nPin a medal on Joey\nFor bein' such a fool\nPin a medal on Joey\nHe won a heart that's cruel\nHe'll be sorry when you break his heart in two\nOh-ho, oh, ho, ho, ho, ho, ho, ho\nTold him all about you\nTold him how you lied\nBut Joey won't believe me\nHe thinks I'm a jealous guy-eye\nPin a medal on Joey\nFor bein' such a fool\nPin a medal on Joey\nHe won a heart that's cruel\nHe'll be sorry when you break his heart in two\nOh-ho, oh, ho, ho, ho, ho, ho, ho\nPin a medal on Joey, hey, hey, hey, hey\nHip hooray for that Joey oh, oh, oh, oh\nPin a medal on Joey, hey, hey, hey, hey, yeah"
"Hi-Lili, Hi-Lo",Richard Chamberlain,,5jPBmIFbjnERaWeickvTkS,24,1962-02-03,day,0.274,0.124,0,-19.212,1,0.0329,0.864,0.000125,0.113,0.218,84.285,3,161267,
Who Stole The Keeshka?,The Matys Bros.,,,,,,,,,,,,,,,,,,,
The Brightest Smile In Town,Ray Charles and his Orchestra,,,,,,,,,,,,,,,,,,,
Don't Be Cruel,Barbara Lynn,,585ZObjzGQuYHXcaLL1GGl,10,2008-01-01,day,0.799,0.557,6,-8.364,0,0.0381,0.763,1.35e-05,0.406,0.771,114.597,4,158600,
My Foolish Heart,The Demensions,,0ZPDk6tgiqMgtMoRQ7iYj1,5,2010-09-01,day,0.389,0.262,10,-12.519,1,0.027,0.981,0.0255,0.117,0.262,75.597,3,187200,"The scene is set for dreaming\nLove's knocking at my door\nBut oh, my heart\nI'm reluctant to start\nFor we've been fooled before\nThe night is like a lovely tune\nBeware, my foolish heart\nHow white the ever constant moon\nTake care, my foolish heart\nThere's a line between love and fascination\nThat's hard to see in an evening such as this\nFor they both have the very same sensation\nWhen you're lost in the magic of a kiss (magic of kiss)\nYour lips are much too close to mine\nBeware, my foolish heart\nBut should, should our eager lips combine\nThen let the fire start\nFor this time it isn't fascination\nOr a dream that will fade and fall apart\nIt's love, this time it's love\nMy foolish heart\nThis time it's love\nMy foolish heart"
Your Used To Be,Brenda Lee,,3QNrN2Wzl0KshnGcR1VJj3,23,2006-01-10,day,0.608,0.371,7,-12.878,1,0.0262,0.67,0.0,0.129,0.772,82.857,4,131307,"Your used to be, that's me, that's me\nI was your was, she is your is\nIt plain to see I'm not your now\nOh, pity me\nFor I've become your used to be\nEverytime you kiss me it tastes just like goodbye\nAnd I can tell that my best friends the reason why\nWhen were out together you say there's nothing wrong\nBut when she's with us, you're with her\nAnd I'm just a tag along\nYour used to be, that's me, that's me\nI was your was, she is your is\nIt plain to see I'm not your now\nOh, pity me\nFor I've become your used to be\nWhen I introduced you I made my first mistake\nI loved you both and both of you made my heart break\nLike muskateers we always roamed about\nBut like they say three's a crowd\nAnd I'm getting crowed out\nYour used to be, that's me, that's me\nI was your was, she is your is\nIt plain to see I'm not your now\nOh, pity me\nFor I've become your used to be\nFor I've become your used to be"
The Night Has A Thousand Eyes,Bobby Vee,,7oeacNYuOm66e6QcIxsksw,45,1963-01-01,day,0.555,0.506,5,-10.771,0,0.0326,0.69,0.0,0.0905,0.888,98.557,4,155667,"They say that you're a runaround lover\nThough you say it isn't so\nBut if you put me down for another\nI'll know, believe me, I'll know\n'Cause the night has a thousand eyes\nAnd a thousand eyes can't help but see if you are true to me\nSo remember when you tell those little white lies\nThat the night has a thousand eyes\nYou say that you're at home when you phone me\nAnd how much you really care\nThough you keep telling me that you're lonely\nI'll know if someone is there\n'Cause the night has a thousand eyes\nAnd a thousand eyes can't help but see if you are true to me\nSo remember when you tell those little white lies\nThat the night has a thousand eyes\nOne of these days you're gonna be sorry\n'Cause your game I'm gonna play\nAnd you'll find out without really tryin'\nEach time that my kisses stray\n'Cause the night has a thousand eyes\nAnd a thousand eyes will see me too\nAnd no matter what I do\nI could never disguise all my little white lies\n'Cause the night has a thousand eyes\nSo remember when you tell those little white lies\nThat the night has a thousand eyes"
Every Day I Have To Cry,Steve Alaimo,,2FxQkYDcxam4FJJhfTNPHR,18,1963,year,0.661,0.738,5,-4.868,0,0.0295,0.306,3.87e-06,0.787,0.972,126.224,4,147173,"[Chorus]\nEvery day I have to cry some\nEvery day I have to cry some\nDry the water from my eyes some\nEvery day I have to cry\n[Verse 1]\nThere was a little girl I had planned to marry\nThis was my love, I didn't want to share it\nI thought that love would make my life bright and sunny\nShe said she couldn't love me 'cause I didn't have no money\n[Chorus]\nSo every day I have to cry some\nEvery day I have to cry some\nDry the water from my eyes some\nEvery day I have to cry\n[Verse 2]\nHad me a girl, guess I really loved her\nEvery night when I was thinkin' of her\nBut you can't mix love with money\n'Cause if you do it's gonna hurt somebody\n[Chorus]\nSo every day I have to cry some\nEvery day I have to cry some\nDry the water from my eyes some\nEvery day I have to cry\n[Instrumental Break]\n[Verse 3]\nWhoa, I know that I am just a poor man\nBut is it wrong to love 'cause I'm not a rich man?\nBut every time you mix love with money\nEvery time it hurts somebody"
Love (Makes the World Go Round),Paul Anka,,4M24a4FcmIkuCGjEZ3MZMN,22,2000-10-03,day,0.631,0.622,4,-8.441,0,0.0605,0.697,0.0,0.143,0.889,143.772,4,146867,"Love makes the world go round\nLove makes the world go round\nLove makes the world go round\nLove makes the world go round\n(Paree) Mademoiselle\nSay, oui oui, amour\n(Madrid) Senorita say\nSi, si, Senor\n(Brazil) Eso peso means\nA kiss for sure\nLove makes the world go round\n(Japan) Every woman's\nDedicated to man\n(Mexico) They throw you\nKisses with the wave of a fan\n(Honolulu) Writing lovey\nDovey letters in the sand\nLove makes the world go round\nPretty fraulein's in Germantown\nReally know how to\nShow your heart around\nIn Chinatown, they got\nSomething nice and I'm\nNot talking about the rice\n(New York) Broadway baby\nReally rocks the show\n(In Rome) Senorina's\nMake you yell bravo\n(Up north) rubbing\nNoses with an Eskimo\nLove makes the world go round\nParee, Madrid, Brazil\nLove makes the world go 'round"
Java,Floyd Cramer,,0WzbqGdkyj7VGfQ8Nwl0ka,15,1995,year,0.519,0.644,2,-11.735,1,0.0344,0.625,0.523,0.0962,0.967,88.814,4,121827,
I Really Don't Want To Know,Little Esther Phillips,,,,,,,,,,,,,,,,,,,
What Does A Girl Do?,Marcie Blane,,6UjIXfHxvsI48NFsaXTXgk,23,2004-01-01,day,0.466,0.613,2,-8.637,1,0.0402,0.709,0.0,0.429,0.92,86.648,4,138267,"[Intro]\n(What does a girl do? What should she do?)\n(What does a girl do? What should she do?)\n[Verse 1]\nI've only known him a short time it's true\nI should be careful and watch what I do\nBut now he wants to park\nWhere's it awfully dark, ooh!\n(What does a girl do?) What should I do?\n[Verse 2]\nHow do I know he's not playing a game?\nAnd if he is, will he put me to shame?\nBut now he's getting near\nOh my, oh my dear, ooh!\n(What does a girl do?) What should I do?\n[Bridge]\nShould I say, ""No, no\nIt's late, I must go\nMy daddy's waitin' off for me""?\nOr should I give right in\nGive all my love to him?\nOh what, oh what, oh what, should the answer be?\n[Verse 3]\nI've only known him a short time it's true\nI should be careful and watch what I do\nBut I love him so\nHow can I say no? Ooh!\n(What does a girl do?) What should I do?\n[Instrumental]\n[Verse 3 (Refrain)]\nBut I love him so\nHow can I say no? Ooh!\n(What does a girl do?) What should I do? Ooh!"
If Mary's There,Brian Hyland,,66rq3vPbZdS4wfHXOQDNMP,7,1993-01-01,day,0.336,0.22,2,-13.916,1,0.0308,0.715,1.5e-05,0.155,0.361,79.798,3,160040,I won't be there if Mary's there\nI'm still in love with her\nI couldn't bear to see her there\nI'd be alone and blue\nShe'd be with someone new\nWithout a care\nI won't be there if Mary's there\nI love her too much\nWe'd be but just a kiss away\nAnd never ever touch\nIt isn't fair to ask me there\nI know I'll only cry\nI won't be there if Mary's there\nI'll love her till I die\nI couldn't bear to see her there\nI'll only cry\nNo I won't be there if Mary's there\nI'll love her till I die
Meditation (Meditacao),Pat Boone,,,,,,,,,,,,,,,,,,,
"The 2,000 Pound Bee (Part 2)",The Ventures,,,,,,,,,,,,,,,,,,,
Pretty Boy Lonely,Patti Page,,66aINzxJt4gG1gPl6ED3F2,4,2014-08-08,day,0.652,0.631,7,-9.418,1,0.0482,0.656,0.0,0.364,0.853,131.831,4,139600,
I Will Live My Life For You,Tony Bennett,,48Wr6FLDXMuJNUhyX9o5rR,11,1963-02-18,day,0.342,0.288,0,-15.243,1,0.0328,0.472,7.13e-05,0.204,0.356,97.872,3,146760,"[Verse 1]\nI will live my life for you\nJust for you, only you\nI will give all I possess\nFor your happiness\n[Bridge]\nEvery wish I will fulfil\nEven make the world stand still\n[Verse 2]\nSo until I'm old and gray\nI will pray that I may\nLive my life for you\n[Instrumental Bridge]\n[Bridge]\nEvery wish I will fulfil\nEven make the world stand still\n[Verse 2]\nSo until I'm old and gray\nI will pray that I may\nLive my life for you"
Boss,The Rumblers,,5IJhLYBgah78GpBU66RJyx,18,2011-08-01,day,0.543,0.915,1,-5.414,1,0.0377,0.451,0.63,0.1,0.895,137.012,4,141533,
