song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
Goodbye To Love,Carpenters,,1PLgQkmhgh6GHQnomQ50Rv,55,1972,year,0.22,0.361,5,-12.017,1,0.0277,0.422,0.000311,0.149,0.382,83.133,4,238267,"I'll say goodbye to love\nNo-one ever cared if I should live or die\nTime and time again the chance for love has passed me by\nAnd all I know of love is how to live without it\nI just can't seem to find it\nSo I've made my mind up I must live my life alone\nAnd though it's not the easy way, I guess I've always known\nI'd say goodbye to love\nThere are no tomorrows for this heart of mine\nSurely time will lose these bitter memories\nAnd I'll find that there is someone to believe in\nAnd to live for something I could live for\nAll the years of useless search have finally reached an end\nLoneliness and empty days will be my only friend\nFrom this day love is forgotten\nI'll go on as best I can\nWhat lies in the future is a mystery to us all\nNo one can predict the wheel of fortune as it falls\nThere may come a time when I will see that I've been wrong\nBut for now this is my song\nAnd it's goodbye to love\nI'll say goodbye to love"
(If Loving You Is Wrong) I Don't Want to Be Right,Luther Ingram,,54K7o2yNOMZYCtEDnfD6wI,49,1967,year,0.502,0.451,4,-7.423,0,0.0438,0.283,0.0,0.154,0.531,140.474,4,216800,If loving you is wrong I don't wanna be right\nIf being right means being without you\nI'd rather live a wrong doing life\nYour mama and daddy say it's a shame\nIt's a downright disgrace\nLong as I got you by my side\nI don't care what your people say\nYour friends tell you it's no future\nIn loving a married man\nIf I can't see you when I want to\nI'll see you when I can\nIf loving you is wrong I don't wanna be right\nIf loving you is wrong I don't wanna be right\nAm I wrong to fall so deeply in love with you\nKnowing I got a wife and two little children\nDepending on me too\nAnd am I wrong to hunger\nFor the gentleness of your touch\nKnowing I got somebody else at home\nWho needs me just as much\nAnd are you wrong to fall in love\nWith a married man\nAnd am I wrong trying to hold on\nTo the best thing I ever had\nIf loving you is wrong I don't wanna be right\nIf loving you is wrong I don't wanna be right\n*sick horn break down*\nAre you wrong to give your love\nTo a married man\nAnd am I wrong trying to hold on\nTo the best thing I ever had\nIf loving you is wrong I don't wanna be right\nIf loving you is wrong I don't wanna be right
Motorcycle Mama,Sailcat,,1TkgnYlGsO7nva2PF97tVM,23,1972,year,0.687,0.154,4,-24.336,1,0.0649,0.936,0.44,0.089,0.733,121.293,4,126573,"Tell your daddy and your mama too\nYou got something better to do\nThan stick around the house the rest of your life\nYou're eighteen you can do what you like\nYou'll be the queen of my highway, my motorcycle mama\nAnd we'll see the world from my Harley\nWe'll get matching jackets and helmets too\nWe'll get respect from the towns we ride through\nWe'll sleep at the roadside in the soft green grass\nAnd if the squares walk by, we'll let them pass\nYou'll be the queen of my highway, my motorcycle mama\nAnd we'll see the world from my Harley\nAnd maybe in a year or two\nWe'll have a little one\n, she'll look just like you\nWe'll add on a sidecar\nElectric guitar\nAnd we'll be a trio\nThe baby makes three, oh\nTell your daddy and your mama too\nYou got something better to do\nThan stick around the house the rest of your life\nYou're eighteen you can be my wife\nYou'll be the queen of my highway, my motorcycle mama\nAnd we'll see the world from my Harley\nAnd we'll see the world from my Harley\nAnd we'll see the world from my Harley, if the chain don't break"
Lookin' Through The Windows,The Jackson 5,,6xgj1R3NoymZzjnjgxywLd,34,1972-05-23,day,0.547,0.784,9,-6.363,0,0.029,0.298,0.0103,0.292,0.882,131.497,4,223853,"[Intro: Jackson 5]\n(Lookin' through the window)\n(Lookin' through the window)\n(ah, oh, lookin' through the window)\n(look, look, looking through the window)\n(Lookin' through the window)\n[Verse 1: Michael + (Jackson 5)]\nLookin' through the window\nThe window to your heart\nOh, baby, yeah\nI can see it's cloudy\nThe rain's about to start\nLookin' through the window\n(Lookin' through the window)\nIt seems I caused your fears\nYeah, yeah, yeah\nAnd that little doubt, girl\n(And that little doubt, girl)\nAnd now it's bringing tears\n(bringing, bringing tears)\n[Chorus: Michael + (Jackson 5)]\n(Remember)\nJust remember whatever makes you feel that way\nDon't you worry 'cause I'm gonna stay\nRight by your side (by your side)\nTo keep on lookin' through the window\nLookin' in your eyes\n(lookin, lookin' in your eyes, eyes, eyes)\n(lookin, lookin in your eyes, eyes, eyes)\n[Verse 2: Michael + (Jackson 5)]\nLookin' through the window\n(Lookin' through the window)\nSeems like the only way, yeah\n(ah, ah)\nI can know your feelings\nIf you still love me today"
This World,The Staple Singers,,2OCpC0AYnuLQ00DTwgPusM,18,2007-01-01,day,0.6,0.826,5,-8.207,0,0.0276,0.0198,0.0,0.0709,0.739,107.608,4,219960,"This world, this world, my mind holds this world\nMy mind holds this world in its hands\nThis world, this world, my mind holds this world\nMy mind holds this world in its hands\nAnd when I think about this world\nI can shape it just like clay\nI can make myself a Garden of Eden\nOr throw it all away\nThis world, this world, my mind holds this world\nMy mind holds this world in its hands\nThis world, this world, my mind holds this world\nMy mind holds this world in its hands\nAnd when I spin this world around\nI can turn night into day\nI can make myself a sunny tomorrow\nOr bring back yesterday\nYesterday, I can bring back yesterday\nThis world, this world, my mind holds this world\nMy mind holds this world in its hands\nThis world, this world, my mind holds this world\nMy mind holds this world in its hands"
Baby Let Me Take You (In My Arms),The Detroit Emeralds,,4CrPVZPXRTGl5EhsKjGL6L,42,1971-06-28,day,0.668,0.471,6,-10.116,0,0.0465,0.242,3.29e-05,0.0625,0.602,81.473,4,229113,"Baby, let me take you\nLet me take you in my arms\nLet me take you in my\nArms and hold you\nShow you I love you\nBaby, I love you\nBaby, I love you\nBaby, baby, I love you\nDon't love nobody else\nYou got my love\nJust for yourself\nBaby, let me kiss you\nBaby, baby, let me\nKiss your lips\nLet me kiss you\nTil I feel your soul\nCan't you see\nThat I need you\nAnd if you feel the same\nTell me that you love me too\nAnd when you call my name\nTry to feel the way I do\nBaby, let me feel you\nBaby, baby, let me\nFeel your soul\nLet me feel you put\nYour soul in mine\nGonna make you love me\nBaby, let me hold you\nLet me hold you\nIn my loving arms\nBaby, baby, let me\nFeel your charms\nShow you I love you\nBaby, I love you\n(I love you, baby)\nAnd if you feel the same\nTell me that you love me too\nAnd when you call my name\nTry to feel the way I do\nDon't love nobody else\nYou got my love\nJust for yourself\nCan't you see the\nLove vibrations\nDon't you feel them\nSweet sensations\nBaby, baby, let me\nKiss your lips\nAnd if you feel the same\nTell me that you love me too\nAnd when you call my name\nTry to feel the way I do\nBaby, let me take you\nLet me take you in my arms\nLet me take you in my\nArms and hold you\nShow you I love you\nBaby, I love you\nBaby, baby, I love you\nDon't love nobody else\nYou got my love\nJust for yourself\nCan't you see the\nLove vibrations\nDon't you feel them\nSweet sensations\nDon't you feel\nThis warm embrace\nWhy don't you give my\nLove a chance"
Zing! Went the Strings of My Heart,The Trammps,,6QkdsyKK6Pq2wWuSgnpgQi,34,2009-01-01,day,0.667,0.851,4,-5.257,1,0.0629,0.0338,1.01e-06,0.318,0.83,120.132,4,202693,
In The Quiet Morning,Joan Baez,,4Kol6Ecm4yCgHvbLSP3XUG,20,1972-05-05,day,0.497,0.587,9,-8.815,1,0.0303,0.184,0.0,0.361,0.587,139.931,4,175373,In the quiet morning\nThere was much despair\nAnd in the hours that followed\nNo one could repair\nThat poor girl\nTossed by the tides of misfortune\nBarely here to tell her tale\nRolled in on a sea of disaster\nRolled out on a mainline rail\nShe once walked right at my side\nI'm sure she walked by you\nHer striding steps could not deny\nTorment from a child who knew\nThat in the quiet morning\nThere would be despair\nAnd in the hours that followed\nNo one could repair\nThat poor girl\nShe cried out her song so loud\nIt was heard the whole world round\nA symphony of violence\nThe great southwest unbound\nLa laa laa laa la la la laa laa\nLa laa laa laa la la laa laa\nLa laa laa laa la la la laa laa\nLa la la laa laa\nLa la la laa\nIn the quiet morning\nThere was much despair\nAnd in the hours that followed\nNo one could repair
Life and Breath,Climax,Sonny Geraci,6x4i5eNzeTEIP7csbMT3Yn,8,1972,year,0.246,0.275,2,-14.849,1,0.0347,0.279,0.0506,0.328,0.32,172.471,4,197187,"If you believe in dreams enough\nThen they'll believe in you\nThat's what you used to tell me\nSo I know it must be true\nSo, day after day\nI'm dreaming you'll\nCome back to me\n'Cause you are\nLife and breath to me\nAll of the best of me\nDepends on you\nI'll buy your favorite flowers\nFrom the lady down the street\nAnd hurry to the corner\nWhere we always used to meet\nAnd night after night\nI sit and watch the petals fall\nAnd you are\nLife and breath to me\nAll of the best of me\nDepends on you"
Fool's Paradise,The Sylvers,,6tKZbih1sT2ouzr8Atkbrv,40,1972,year,0.584,0.785,8,-6.485,0,0.0339,0.713,0.000416,0.108,0.964,96.353,4,149227,"[Chorus]\nLiving your lives in a fool's paradise\nAnd that's not for me\nI tell you, yeah\nOf high society\nLiving your lives in a fool's paradise\nBut what can I do\n[Verse 1]\nI didn't make this world\nI was only born\nThat's everybody's attitude\nWho's life was torn, oh\n(Life) Is not what you make it\nThat's what the upper class make it seems to you\nWell (Come on, come on now)\nPeople, open up your minds\n'Cause this is what you wanna do\n[Chorus]\nLiving your lives in a fool's paradise\nAnd that's not for me\nI tell you, yeah\nOf high society\nLiving your lives in a fool's paradise\nIt's part of growing up\n[Verse 2]\nA child shows much perception\nBut he's pointing the finger\nIn full spite of profit and go-getters\nWho strives for more, oh oh\nMore money, more power, more security\nHe stays so empty inside\nSo busy trying to get ahead\nThat he starts forgetting how to live, live, live\nThat he starts forgetting how to live, live, live\nThat he starts forgetting how to live, live, live\nExcept for\n[Chorus]\nLiving your lives in a fool's paradise\nAnd that's not for me\nI tell you, yeah\nOf high society\nLiving your lives in a fool's paradise\nIf there's some people choose\nWho's life they're willing to lose\nBut never\nWill they fight their own war"
Coconut,Harry Nilsson,,4o5GyaeGMgDsrclBsL3au7,58,1971,year,0.653,0.494,5,-14.79,1,0.102,0.389,1.46e-06,0.0677,0.905,137.463,4,231733,"Brother bought a coconut, he bought it for a dime\nHis sister had another one, she paid it for a lime\nShe put the lime in the coconut, she drank them both up\nShe put the lime in the coconut, she drank them both up\nShe put the lime in the coconut, she drank them both up\nShe put the lime in the coconut, she called the doctor, woke him up\nAnd said, Doctor, ain't there nothin' I can take\nI say, doctor, to relieve this bellyache?\nI say, doctor, ain't there nothin' I can take\nI say, doctor, to relieve this bellyache?\nNow let me get this straight\nYou put the lime in the coconut, you drank them both up\nYou put the lime in the coconut, you drank them both up\nPut the lime in the coconut, you drank them both up\nPut the lime in the coconut, you called your doctor, woke him up\nAnd said, Doctor, ain't there nothing I can take\nI said, Doctor, to relieve this bellyache?\nI said, Doctor, ain't there nothin' I can take\nI said, Doctor, to relieve this bellyache?\nYou put the lime in the coconut, you drink 'em both together\nPut the lime in the coconut, then you feel better\nPut the lime in the coconut, drink 'em both up\nPut the lime in the coconut, and call me in the morning\nWhoo-whoo-whoo, whoo-ooh-ooh, whoo-ooh-ooh\nWhoo-whoo-whoo, whoo-ooh-ooh, whoo-ooh-ooh\nWhoo-whoo-whoo, whoo-ooh-ooh, whoo-ooh-ooh\nWhoo-whoo-whoo, whoo-ooh-ooh, whoo-ooh-ooh\nBrother bought a coconut, he bought it for a dime\nHis sister had another one, she paid it for a lime\nShe put the lime in the coconut, she drank them both up\nAnd put the lime in the coconut, she called the doctor, woke him up\nSaid, Doctor, ain't there nothin' I can take\nI said, Doctor, to relieve this bellyache?\nI said, Doctor, ain't there nothin' I can take?\nI said, Doctor"
The Happiest Girl In The Whole U.S.A.,Donna Fargo,,60ut42dYikYXfCZQcvVXYV,48,1986-01-01,day,0.655,0.449,6,-11.468,1,0.0277,0.357,0.0,0.492,0.488,97.982,3,151307,
Sealed with a Kiss,Bobby Vinton,,26mlDJoh5bQiC7efK7xq9z,50,1972-07-01,day,0.414,0.317,5,-12.9,0,0.026,0.678,2.56e-05,0.213,0.673,86.111,4,169067,"Though we've got to say\nGoodbye for the summer\nBaby, I promise you this\nI'll send you all my love\nEvery day in a letter\nSealed with a kiss\nYes, it's gonna be a\nCold, lonely summer\nBut I'll fill the emptiness\nI'll send you all my dreams\nEvery day in a letter\nSealed with a kiss\nI'll see you in the sunlight\nI'll hear your voice everywhere\nI'll run to tenderly hold you\nBut baby, you won't be there\nI don't wanna say\nGoodbye for the summer\nKnowing the love we'll miss\nSo, let us make a pledge\nTo meet in September\nAnd seal it with a kiss"
Sweet Inspiration / Where You Lead,Barbra Streisand,,1F9CD8tgfLNXtvYvlSMUXm,12,1972-10-01,day,0.37,0.828,8,-8.372,1,0.344,0.5,0.0,0.924,0.485,127.811,4,465800,"I need your sweet inspiration\nI need you here on my mind\nEvery hour of the day\nWithout your sweet inspiration\nThe lonely hours of the night\nJust don't go my way\nWanting you the way I do\nI only want to be with you\nAnd I would go to the ends of the earth\n'Cause darling, to me that's what you're worth\nWhere you lead, I will follow\nAnywhere you tell me to\nIf you need, need me to be with you\nI will follow where you lead\nIf you're out on the road\nFeelin' lonely and oh so cold\nAll you gotta do is call my name\nAnd I'll be there on the next train\nWhere you lead I will follow\nAnywhere you tell me to\nIf you need, need me to be with you\nI will follow where you lead"
Small Beginnings,Flash,,6ShiLhaZTnTJOd8M6f4NdF,8,1972-02-01,day,0.34,0.42,2,-18.601,1,0.0767,0.461,0.0195,0.0957,0.517,140.051,4,562227,"In the morning when you start your day, do you feel yourself quite lost?\nIn a world of countless millions, on the tide of your life you're tossed\nDon't think you're getting nowhere, you know we all must start\nFrom very small beginnings, off to a better part\nIn the rush and hustle of your day, when all of your world seems mad\nDo you look at everything you see, and know that it's not so bad?\nJust take your time and work it out, you know what's in your mind\nFrom very small beginnings, off to a better time\nTake your time and work it out, then maybe you'll see\nYou're not wasting your time going 'round\nJust acting a play, you're finding your way\nYou're making it pay, you're making today\nIn the darkness of a brand new day, when everything's hushed and still\nCan you look at everything you see, and know that it's all worthwhile?\nThe dark of night is fading, back creeping up's the sun\nIt starts from small beginnings, full spreads to everyone\nTake your time and work it out, then maybe you'll see\nYou're not wasting your time going 'round\nJust acting a play, you're finding your way\nYou're making it pay, you're making today\nIn the darkness of a brand new day, when everything's hushed and still\nYou can look around at everything you see, and know that it's all worthwhile?\nThe dark of night is fading, back creeping up's the sun\nIt starts from small beginnings, full spreads to everyone\nIn the morning when you start your day\nIn the morning when you start your day\nIn the morning when you start your day\nIn the morning when you start your day, do you feel yourself quite lost?\nIn a world of countless millions, on the tide of your life you're tossed\nDon't think you're getting nowhere, you know we all must start\nFrom very small beginnings, off to a better part\nDo, do, do, do do do\nDo, do, do, do do do\nDo, do, do, do do do\nDo, do, do"
