song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
Come Home (With Me Baby),Dead Or Alive,,7xzEdwM3bn9uKULTfsasZR,32,1983,year,0.722,0.969,10,-3.685,0,0.0852,0.0575,0.00011,0.827,0.851,120.637,4,230587,"Same place, after midnight\nSaw you looking so nice\nHot stuff, pants on fire\nPlease me, I want you now\nI'm born to flirt, you're born to run\nLet's get together and get it on\nCome home with me, baby\nOoh, you must be lucky\nLet's rock\nYou got the body I want\nCome home with me, baby\nOoh, you must be lucky\nI was looking for somebody, guess what\nYou got the body I want\nRed hot, the body\nYou got the body I want\nYou got the body I want, uhh\nI'm not complicated\nPlease, don't keep me waiting\nHold me then undress me\nSmooth talk don't impress me\nAsk me once and I'll say yes\nI want the pleasure of your flesh\nI see the look inside your eyes\nLike what you see, come try me\nCome home with me, baby\nOoh, you must be lucky\nLet's rock\nYou got the body I want\nCome home with me, baby\nOoh, you must be lucky\nI was lookin' for somebody, guess what\nYou got the body I want"
Joy and Pain,Rob Base & DJ EZ Rock,,1THzmE6HVt5SgUh5tvlGeC,49,1988-05-05,day,0.891,0.68,4,-10.661,0,0.2,0.0212,8.2e-06,0.114,0.546,109.92,4,225720,"[Intro: Rob Base]\nCome on\n[Chorus: Omar Chandler & (Rob Base)]\nJoy (Pump, pump, pump it up) and pain\n(Come on, come on, here we go)\nLike sunshine (What else? What else?) and rain\n(Ah yeah, here we go)\nJoy (Come on, come on, here we go) and pain\n(Pump, pump, pump, pump it up)\nLike sunshine (Yeah) and rain\nGive it to 'em, Rob Base\n[Verse 1: Rob Base]\nWell, I'm the new kid, I'm just comin' up\nA lot of rappers think that I can't tear it up\nWell, I'ma show 'em and ignore 'em\nAnd when they think I ain't lookin', I floor 'em\nI mean take 'em out, I keep groovin'\nA slick bassline keep the beat movin'\nThey can't take it, they just fake it\nThey wonder how the Rob Base make it\nI get ill, you know the deal\n'Cause this is how the Rob Base feels\n[Chorus: Omar Chandler & (Rob Base)]\nJoy (Come on, come on, pump it up) and pain\n(Pump it up, pump it up now)\nLike sunshine (What else? Come on) and rain\n(Here we go, here we go)\nJoy (Pump it up, pump it up now) and pain\n(Keep it goin', keep it goin')\nLike sunshine (Yeah) and rain\n(Pump it up, pump it up)\nGive it to 'em, Rob Base\n[Verse 2: Rob Base]\nI keep smokin', hot like fire\nYou had your turn, now retire\nDon't talk back, I'm not a new jack\n'Cause I'm fresher than you, and you're wack\nI keep tryin', I'm not lyin'\nUp to number one is where I'm flyin'\nI won't slow down 'cause I'm the new kid\nWith the devastatin' sound that hits\nIn the house where I used to practice\nNo one knew the Rob exists, but now\nI'm gettin' greedy, don't lead me\nThe wrong way 'cause is just might, might, might\nBring me down, I'll have to fight to get back up\nMove away 'cause I just won't slack up"
The Doctor,The Doobie Brothers,,5Qb7gx7gcxsYi3l7FHHm56,52,1989-01-01,day,0.567,0.916,3,-7.263,1,0.0457,0.0134,0.00108,0.0691,0.748,148.011,4,225853,I'm a man who lives in the city\nI'm a man who lives in the street\nFrom F.L.A. to Frisco Bay\nAnd everywhere in between\nCoast to coast there's a question\nEverybody's always askin' me\nPeople want to know everywhere I go\nWhat can the answer be\nMusic is the doctor\nMakes you feel like you want to\nListen to the doctor\nJust like you ought to\nMusic is the doctor of my soul\nWell it seems that when I travel\nAnd I'm out there on the road\nThe freedom I need is the freedom I leave\nIn my good time rock and roll\nThere's a healing in those guitars\nAnd a spirit in the song\nNo matter what condition your rhythm is in\nThe message goes on and on\nMusic is the doctor\nMakes you feel like you want to\nListen to the doctor\nJust like you ought to\nMusic is the doctor of my soul\nIf you ever wonder\nHow to shake your blues\nJust follow this prescription\nAnd get the cure for what's ailin' you\nMusic is the doctor\nMakes you feel like you want to\nListen to the doctor\nJust like you ought to\nMusic is the doctor of my soul
Tell Me I'm Not Dreaming (Too Good To Be True),Robert Palmer,,6dTRI60A0KGIH53ski2Waj,12,1988-06-22,day,0.577,0.703,5,-10.975,1,0.0498,0.286,8.98e-05,0.122,0.783,115.003,4,227200,"Tell me I'm not dreaming\nTell me I'm not dreaming\nMidnight\nImages of you\nYou slipped\nSlipped into my room\nOh, could be magic\nCould be fantasy\nCould it be that we're in love\nTell me I'm not dreaming\nOh your voice\nWhispers in the dark\nYou know, you're talk\nTalking to my heart\nAre you with me?\nAm I here with you?\nAre we paradise?\nTell me I'm not dreaming\nOr are you\nToo good to be true\nI wanna know\nAre you ooh baby\nToo good to be true\nTell me I'm not dreaming\nThe light took me by surprise\nThe light coming from your eyes\nAre you with me?\nAm I here with you?\nAre we in paradise?\nTell me I'm not dreaming\nI know I've been here before\nYou go then and you come back for more\nOh it's a mystery\nHow you disappear\nLike a shadow in the night\nTell me I'm not dreaming\nAre you, ooh baby\nToo good to be true?\nTell me I'm not dreaming\nTell me I'm not dreaming\nOhwhen the morning comes\nWake me with your love\nLet me know that\nI'm not dreaming baby\nWill you tell me\nThis is real\nTell me how you feel\nSay it's what we both believe in\nTell me I'm not dreaming\nAre you too good to be true?"
Satisfied,Richard Marx,,4V87hYB94wu8DFtd901riK,46,1989-01-01,day,0.572,0.914,8,-8.436,1,0.0311,0.0717,0.00776,0.319,0.843,108.991,4,254467,"Yeah, yeah\nWhoa\nWe work our bodies weary\nTo stay alive\nThere must be more to living\nThan nine to five\nWhy should we wait for some better time?\nThere may not even be a tomorrow\nAin't no sense in losing your mind\nI'm gonna make it worth the ride\nDon't you know\nI won't give up until I'm satisfied?\nDon't you know\nWhy should I stop until I'm satisfied?\nIgnore the hesitation\nThat ties your hands\nUse your imagination\nAnd take a chance\nWon't let my moment of truth pass me by\nI've gotta make my move, now or never\nAnd if they turn me loose on this town\nThey're gonna have to hold me down\nDon't you know\nI won't give up until I'm satisfied?\nDon't you know\nWhy should I stop until I'm satisfied?\nYeah\nDon't you know\nAin't gonna stop up until we're satisfied?\nDon't you know\nWe shouldn't stop until we're satisfied?\nYeh, yeah"
This Time I Know It's for Real,Donna Summer,,6ez4yXpLini3DSbaLR10qZ,55,1989-03-20,day,0.614,0.878,4,-10.016,0,0.034,0.0154,0.00637,0.0486,0.865,116.029,4,218933,"[Verse 1]\nWhat would I have to do\nTo get you to notice me too?\nDo I stand in line?\nOne of a million admiring eyes\n[Pre-Chorus]\nWalk a tightrope way up high\nWrite your name across the sky\n[Chorus]\nI'm going crazy just to let you know\nYou'd be amazed how much I love you so, baby\nWhen I get my hands on you, I won't let go\nThis time I know it's for real\n[Verse 2]\nShould I write or call your home?\nShout it out with a megaphone?\nRadio, TV news\nGot to find a way to get the message to you\n[Pre-Chorus]\nSay I love you with a neon sign\nAnything to make you mine\n[Chorus]\nI'm going crazy just to let you know\nIf I wait too long for you, I might explode, oh baby\nI've been around the block enough to know\nThis time I know it's for real\n[Bridge]\nOoo, baby\nThis time, this time\nThis time, this time\nOh, baby\nThis time, this time\nOh, baby\n[Pre-Chorus]\nWalk a tightrope way up high\nWrite your name across the sky"
I Drove All Night,Cyndi Lauper,,3J0AoQhAufniMrznCRJASD,60,1989-05-09,day,0.703,0.706,8,-10.637,1,0.0302,0.233,0.00109,0.585,0.766,131.067,4,251507,"[Verse 1]\nI had to escape\nThe city was sticky and cruel\nMaybe I should have called you first\nBut I was dying to get to you\nI was dreaming while I drove\nThe long straight road ahead, I\n[Pre-Chorus 1]\nCould taste your sweet kisses, your arms open wide\nThis fever for you is just burning me up inside\n[Chorus]\nI drove all night to get to you\nIs that all right?\nI drove all night\nCrept in your room\nWoke you from your sleep\nTo make love to you\nIs that all right?\nI drove all night\n[Verse 2]\nWhat in this world\nKeeps us from tearing apart?\nNo matter where I go I hear\nThe beating of your heart\nI think about you\nWhen the night is cold and da-ah-ark\n[Pre-Chorus 2]\nNo one can move me the way that you do\nNothing erases the feeling between me and you\n[Chorus]\nI drove all night to get to you\nIs that all right?\nI drove all night\nCrept in your room\nWoke you from your sleep\nTo make love to you\nIs that all right?\nI drove all night"
Down Boys,Warrant,,0dw3dXWx6dgp7Ri3HeDBUq,51,1989,year,0.606,0.85,8,-10.721,1,0.0389,0.00882,0.000215,0.0965,0.543,113.794,4,243040,"Oh, yeah\nCertain things you do really make me mad, I must confess\nThe way the streetlight silhouettes your thighs inside your dress\nWild child in the streets, I think I seen you, but I really don't know\nWho knows?\nOne million miles an hour, headed out to where the down boys go\nWhoa, can we rewind to where we've been?\nOoh, I wish you'd take a look and see the shape I'm in\nWhere the down boys go, go!\nWhere the down boys go, go\nWhere the down boys go\nYeah, I wanna go where the down boys go, baby\nYou comb your hair, put on your shades, you look real cool\nYou're giving me the runaround, make me feel like a fool\nYou got a lot of nerve to call me cheap even though it's true\nI don't care where we go tonight, take me along with you\nCan we rewind to where we've been?\nOoh, I wish you'd take a look and see the shape I'm in\nWhere the down boys go, go!\nWhere the down boys go, go\nWhere the down boys go\nYeah, I wanna go where the down boys go, baby\nCertain things you do really make me mad, I must confess\nThe way the streetlight sihlouettes your thighs inside your dress\nOoh, yeah\nWhoa, can we rewind to where we've been?\nOoh, I wish you'd take a look and see the shape I'm in\nWhere the down boys go, go!\nWhere the down boys go, go\nWhere the down boys go\nYeah, I wanna go where the down boys go"
Every Little Step,Bobby Brown,,0s6e7ZafqOAUBDoQYGmxrc,62,1988-01-01,day,0.797,0.656,1,-11.601,1,0.0404,0.00721,0,0.0377,0.948,99.828,4,237240,"[Intro]\nI can't sleep at night, I toss and turn\nI can't sleep at night\nNow now now now, come down now\nOh yes! It's me again! The crazy one!\n[Verse 1]\nI can't sleep at night, I toss and turn\nListening for the telephone\nBut when I get your call, I'm all choked up\nCan't believe you called my home\nAnd as a matter of fact, it blows my mind\nYou would even talk to me\nBecause a girl like you is like a dream come true\nA real life fantasy\n[Pre-Hook]\nNo matter what your friends try to tell you\nWe were made to fall in love\nAnd we will be together, any kind of weather\nIt's like that, it's like that\n[Hook]\nEvery little step I take, you will be there\nEvery little step I make, we'll be together\nEvery little step I take, you will be there\nEvery little step I make, we'll be together\n[Verse 1]\nI can't sleep at night, I toss and turn\nListening for the telephone\nBut when I get your call, I'm all choked up\nCan't believe you called my home\nAnd as a matter of fact, it blows my mind\nYou would even talk to me\nBecause a girl like you is like a dream come true\nA real life fantasy\n[Pre-Hook]\nNo matter what your friends try to tell you\nWe were made to fall in love\nAnd we will be together, any kind of weather\nIt's like that, it's like that girl"
Forever Your Girl,Paula Abdul,,0lmS0Wofcv7B7uFYssSKta,51,1988-01-01,day,0.701,0.891,2,-7.873,1,0.0446,0.185,0.0454,0.076,0.747,119.966,4,299073,"[Intro]\nHey baby\nYou gotta remember\nI'm forever your girl\nAnd baby, forever and ever and ever\n(You know I am)\n[Verse 1]\nBaby, pick your head up (Head up)\nCome on and look me in the face\n'Cause I can tell that somethin' is bringin' you down\n(Why are you down?)\nIs it the rumour that another boy wants to take your place?\n(I hear he's after your heart)\nHave you been hearin' the stories? They're goin' around\n(All of my friends are talkin')\n[Pre-Chorus 1]\nBaby, just remember I gave you my heart\nAin't no one gonna tear us apart\nHe could promise the moon and the stars above\nEven if he promised me the world\n[Chorus 1]\nJust remember I'm forever your girl\nHe could promise the world\nYou gotta remember\nI'm forever your girl\n[Verse 2]\nHoney, listen to me (To me)\nYour love is all I need\nYou should know that I don't need nothin' that money can buy\n(It's no lie)\nSo if a boy were to come along\nAnd try to make me leave you\n(Girl, I'd go out of my mind)\nThere'd be no need to worry\nI'm tellin' you why\n(I need to hear that you really love me)\n[Pre-Chorus 2]\nBaby, don't you know that I love ya?\nAnd I'd never put nobody above ya\nHe could promise the moon and the stars above\nEven if he promised me the world"
Fire Woman,The Cult,,2rbcCco3PrSyMinVJdh61J,63,1989,year,0.49,0.854,7,-7.489,1,0.0407,0.000258,0.000735,0.299,0.443,132.032,4,307960,"[Intro]\n(Fire woman, yeah)\nShake, shake, shake, shake it, yeah\n[Verse 1]\nWound up, can't sleep, can't do anything right, little honey\nOh, since I set my eyes on you\nI tell you the truth\nT-t-t-t-twistin' like a flame in a slow dance, baby\nYou're driving me crazy\nCome on, little honey\nCome on now\n[Chorus]\nFire\nSmoke, she is a rising fire, yeah\nSmoke on the horizon, well\nFire\nSmoke, she is a rising fire\nOh, smokestack lightning\nSmokestack lightning\n[Verse 2]\nWell now\nShake it up, you're to blame\nGot me swayin' little honey\nMy heart's a ball of burnin' flame\nOh, yes it is\nPrancing like a cat on a hot tin shack\nLord, have mercy\nCome on little sister\nCome on and shake it\n[Chorus]\nFire\nSmoke, she is a rising fire\nOh, smoke on the horizon, yeah\nFire\nSmoke, she is a rising fire\nOh, smokestack lightning, baby"
Comin' Down Tonight,Thirty Eight Special,,,,,,,,,,,,,,,,,,,
Rooms on Fire,Stevie Nicks,,0QVlQTzp10Tj4Xql9ZRJzo,58,1989-05-09,day,0.615,0.921,9,-4.676,0,0.041,0.0731,0.000179,0.443,0.744,126.947,4,274520,"[Verse 1]\nSomewhere out in the back of your mind (Somewhere)\nComes your real life and the life that you know\nIt seems like it was the creation of some of those same old things\nIt seemed to be the only thing left out in the light\nShe had trusted many...\nBut been unfamiliar with...\nAlmost everyone but you\n[Chorus]\nWell maybe I'm just thinking that the rooms are all on fire\nEverytime that you walk in the room\nWell there is magic all around you, if I do say so myself...\nI have known this much longer than I've known you\n[Verse 2]\nShe had trusted many...\nAnd then there would be someone who would enter into her presence\nThat she could sense for miles...\nShe dreamed of her wanton luxury\nAnd she laughed and she cried... and she tried to taunt him\nAnd he hated to be separated...\nFrom that picture... No...\n[Chorus]\nWell maybe I'm just thinking that the rooms are all on fire\nEverytime that you walk in the room\nWell there is magic all around you, if I do say so myself...\nI have known this much longer than I've known you\n[Bridge]\nLong nets of white cloud my memory...\nLong nets of white cloud my memory...\nOoh... there is magic... all around you...\nEvery time you walk in the room...\n[Chorus]\nWell maybe I'm just thinking that the rooms are all on fire\nEverytime that you walk in the room\nWell there is magic all around you, if I do say so myself...\nI have known this much longer than I've known you"
I Won't Back Down,Tom Petty,,7gSQv1OHpkIoAdUiRLdmI6,75,1989-01-01,day,0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,4,178360,"[Verse 1]\nWell, I won't back down\nNo, I won't back down\nYou can stand me up at the gates of hell\nBut I won't back down\nNo, I'll stand my ground\nWon't be turned around\nAnd I'll keep this world from draggin' me down\nGonna stand my ground\nAnd I won't back down\n[Chorus]\nI won't back down\nHey baby, there ain't no easy way out\nI won't back down\nHey I will stand my ground\nAnd I won't back down\n[Verse 2]\nWell I know what's right\nI got just one life\nIn a world that keeps on pushin' me around\nBut I'll stand my ground\nAnd I won't back down\n[Chorus]\nI won't back down\nHey baby, there ain't no easy way out\nI won't back down\nHey, I will stand my ground\n(I won't back down)\nAnd I won't back down\n[Instrumental Break]\n[Chorus]\nI won't back down\nHey baby, there ain't no easy way out\nI won't back down\nHey, I won't back down\nI won't back down\nHey baby, there ain't no easy way out\nI won't back down\nHey, I will stand my ground\n(I won't back down)\nAnd I won't back down\n(I won't back down)\nNo, I won't back down"
Where Are You Now?,Jimmy Harnen,,,,,,,,,,,,,,,,,,,"All alone tonight im calling out your name\nSomewhere deep inside this part of you remains\nImages of love take me back in time\nI don't know how it started\nOr why it ever had to end\nSomething stepped inside\nWe didn't let it in\nIt's keeping us apart\nWhere are you now\nWhere are you now\nSomeone there tonight\nHolding what was mine\nWhere are you now\nYou wonder where i am\nAre you really feeling fine\nGoing through my life without you by my side\nYou're the only thing that keeps going through my mind\nAnd nothing that i do can take the place of you\nWhere are you now\nSomeone there tonight holding what was mine\nWhere are you now, do you wonder where i am\nAre you really feeling fine\nOoh thinking about you girl\nThere's gotta be a place for me\nSomewhere in your heart\nAll alone tonight i'm calling out your name\nSomewhere deep inside this part of you remains\nImages of love and where are you now\nWhere are you now\nIs someone there tonight holding what was mine\nWhere are you now\nYou wonder where i am, i need you here tonight"
Patience,Guns N' Roses,,1OEoNpiyqBghuEUaT6Je6U,72,1987-07-21,day,0.457,0.297,6,-12.511,1,0.0306,0.686,0.000107,0.109,0.333,120.021,4,354880,"[Intro]\nOne, two, one, two, three, four\n*Whistling*\n[Verse 1]\nShed a tear 'cause I'm missin' you, I'm still alright to smile\nGirl, I think about you every day now\nWas a time when I wasn't sure, but you set my mind at ease\nThere is no doubt you're in my heart now\n[Chorus]\nSaid, woman, take it slow and it'll work itself out fine\nAll we need is just a little patience\nSaid, sugar, make it slow and we'll come together fine\nAll we need is just a little patience\nPatience\n, mm yeah...\n[Verse 2]\nI sit here on the stairs 'cause I'd rather be alone\nIf I can't have you right now, I'll wait, dear\nSometimes I get so tense, but I can't speed up the time\nBut you know, love, there's one more thing to consider\n[Chorus]\nSaid, woman, take it slow and things will be just fine\nYou and I'll just use a little patience\nSaid, sugar, take the time 'cause the lights are shinin' bright\nYou and I've got what it takes to make it\nWe won't fake it, aw, I'll never break it, 'cause I can't take it\n[Guitar Solo]\n[Outro]\n(Little patience, hm yeah, hm yeah)\n(Need a little patience, yeah)\n(Just a little patience, yeah)\n(Some more patience)\nI've been walkin' the streets at night (Yeah)\nJust tryin' to get it right (A little patience)\nIt's hard to see with so many around (Yeah)\nYou know I don't like bein' stuck in the crowd (Could use some patience)\nAn' the streets don't change, but maybe the names (Yeah)\nI ain't got time for the game 'cause I need you (Gotta have more patience)\nYeah-yeah, but I need you (Yeah)\nOoh, I need you (All it takes is patience)\nOh, I need you (Just a little patience)\nOoh, this time (Is all you need)"
Gonna Make It,SaFire,,,,,,,,,,,,,,,,,,,"[Verse 2:]\nWhen I was just a girl\nPapa told me\n""Baby, you're gonna make it big one day""\nI know you'll do it\nKeep sticking to it\nJust don't let anything get in your way\nI'm searching for a star above\nIt's all I've been dreaming of\nHey listen, world\nTo what I have to say\n[Chorus:]\nOne day\nI am gonna make it\nMake it\nMake it to the top\nWatch out, I am gonna make it\nThere's no way I'll ever stop\n[Verse 2:]\nOh, I feel it\nDon't need a sermon\nCause I'm determined to take control\nOf my own destiny\nMy soul's on fire with such desire\nTo show just how good\nI can really be\nWhen fate comes knocking at my door\nI'll walk right through it\nNot knowing what's in store\nI'm ready any time\n[Repeat Chorus:]"
"Rock On (From ""Dream A Little Dream"")",Michael Damian,,,,,,,,,,,,,,,,,,,
Calling It Love,Animotion,,5F1WAoH2noz4YVEQTCsiHz,15,1996-01-01,day,0.509,0.628,6,-12.165,1,0.0352,0.192,4.11e-06,0.0906,0.342,107.267,4,290307,"I lay here beside you, just thinkin' all night\nI believe that tomorrow would make things all right\nI still tell you I love you, that you're forever mine\nIt makes you feel good and it buys me some time\nIf I told you I needed you\nBut I sent you away\nI've been calling it love\nBecause I want you to stay\nCalling it love\nSay you'll stay\nCalling it love\n'Cause I'm too scared to say\nLet's call it a day\nI never questioned my feelings before\nI felt but I felt there was it, nothin' more\nBut I can't keep denying the truth in my heart\nOoh, the touching and talking but we're oceans apart\nIf I told you I needed you\nBut I sent you away\nI've been calling it love\nBecause I want you to stay\nCalling it love\nSay you'll stay\nCalling it love\n'Cause I'm too scared to say\nLet's call it a day\nI've been spending my life\nThinking you're the one\nNow I'm holding my lies\nAnd the damage was done\nIf I told you I needed you\nBut I sent you away\nI've been calling it love\nBecause I want you to stay\nCalling it love\nSay you'll stay\nCalling it love\n'Cause I'm too scared to say"
Open Letter (To a Landlord),Living Colour,,6hnKJsEeb0hVkbw16yjcTV,32,1988,year,0.59,0.903,10,-4.325,1,0.0803,0.132,2.69e-05,0.169,0.362,121.888,4,330973,"[Chorus]\nNow you can tear a building down\nBut you can't erase a memory\nThese houses may look all run-down\nBut they have a value you can't see\n[Verse 1]\nThis is my neighborhood\nThis is where I come from\nI call this place my home\nYou call this place a slum\n[Verse 2]\nYou wanna run the people out\nThis is what you're all about\nTreat poor people just like trash\nTurn around and make big cash\n[Chorus]\nNow you can tear a building down\nBut you can't erase a memory\nThese houses may look all run-down\nBut they have a value you can't see\n[Verse 3]\nLast month, there was a fire\nI saw several children die\nYou sent flowers to their families\nBut your sympathy's a lie\n[Verse 4]\n'Cause every building that you burn\nIs more blood money that you earn\nWe are forced to relocate\nFrom the pain that you create\n[Chorus]\nNow you can tear a building down\nBut you can't erase a memory\nThese houses may look all run-down\nBut they have a value you can't see"
My Brave Face - Remastered 2017,Paul McCartney,,5ZI6c6IMIZ5jIQY08dggXi,43,1989-06-05,day,0.738,0.534,4,-8.545,1,0.0288,0.272,1.25e-05,0.116,0.664,123.33,4,200693,"[Intro]\nMy brave, my brave\nMy brave face\n[Verse 1]\nI've been living in style\nUnaccustomed as I am\nTo the luxury life\nI've been hitting the town\nAnd it didn't hit back\n[Verse 2]\nI've been doing the rounds\nUnaccustomed as I am\nTo the time on my hands\nNow I don't have to tell anybody\nWhen I'm gonna get back\n[Pre-Chorus]\nEver since you went away\nI've had this sentimental inclination\nNot to change a single thing\nAs I pull the sheet back on the bed\nI wanna go bury my head in your pillow\n[Chorus]\nNow that I'm alone again\nI can't stop breaking down again\nThe simplest things set me off again\nAnd take me to that place\nWhere I can't find my brave face\nWhere I can't find my brave face\nMy brave, my brave, my brave face\nMy brave face\n[Verse 3]\nWell, I've been living a lie\nUnaccustomed as I am\nTo the work of a housewife\nI've been breaking up\nDirty dishes and been throwing them away"
We Can Last Forever,Chicago,,7pvszdMGvaS1DROV3tbbd0,35,1988-06-20,day,0.361,0.6,5,-5.862,1,0.0307,0.0948,4.21e-05,0.0814,0.289,142.61,4,225427,"[Verse 1: Jason Scheff]\nDon't turn away\nBecause there is something I just want to say\nI need you to stay\nDon't ask me why\nBecause I don't even know\nHow I gave you my heart, I gave it all to you\nNow there's no way that I can lose\n[Chorus: All]\nEvery little look inside your eyes\nIs all it takes to make me realize\nWe can last forever\nWith every little moment we can share\nGoing to let you know how much I care\nI'll always be there\n[Verse 2: Jason Scheff]\nDon't walk away\nBecause there is something I just got to say:\nI love you today\nJust ask me why\nYou're all I'll ever need\nNow that you're in my life\nI really think you should know\nThat I never want to let you go\n[Chorus: All]\nEvery little look inside your eyes\nIs all it takes to make me realize\nWe can last forever\nWith every little moment we can share\nGoing to let you know how much I care\nLove lift us away\nWe can last forever\n[Instrumental]\n[Chorus: All]\nEvery little look inside your eyes\nIs all it takes to make me realize\nWe can last forever\nWith every little moment we can share\nGoing to let you know how much I care\nLove lift us away\nWe can last forever"
Dancing in Heaven (Orbital Be-Bop),Q-Feel,,1kPq8QhmSbR7cC9G3KnZHa,40,1982-10-06,day,0.752,0.54,0,-14.671,0,0.0366,0.117,0.0179,0.0813,0.866,138.633,4,398768,"[Intro]\nAre you ready?\nHere we go\nSlow, slow, quick, quick, slow\nSlow, slow, quick, quick, slow\n[Verse 1]\nCountdown, it's getting near the flight time\nNight stars are shining in my eyes\nMa says I'm gonna be the first one\nTo dance the be-bop in the skies\n[Chorus]\nDancing in heaven\nI never thought\nI'd ever get my feet this far\nOrbital be-bop\nDancing in heaven\nI never thought\nI'd ever get my feet this far\nOrbital be-bop\n(Kick it out)\n[Hook]\nSlow, slow, quick, quick, slow\nSlow, slow, quick, quick, slow\nI'll be the first to bossa nova\nTen thousand miles above L.A., [unknown] on the radar\nI'll bring the jive to outer space\n[Chorus]\nDancing in heaven\nI never thought\nI'd ever get my feet this far\nOrbital be-bop"
Coming Home,Cinderella,,5EicljVZKVOo2LZHREtWmQ,54,1988,year,0.475,0.721,7,-10.158,1,0.0304,0.044,0.000855,0.0591,0.52,116.172,4,295067,"I took a walk down a road\nIt's the road I was meant to stay\nI see the fire in your eyes\nBut a man's got to make his way\nSo are you tough enough for my love\nJust close your eyes to the heaven above\nI'm coming home\nI'm coming home\nI took a ride in a world\nI'll be spinnin' for the rest of my life\nI feel your heart beatin' baby\nOoh sometimes it cuts like a knife\nSo are you tough enough for my love\nJust close your eyes to the heaven above\nI'm coming home\nI'm coming home\nI'm coming home\nWhere your love tonight can shine on me\nI'm coming home\nWhere your lovin' arms can set me free\nI took a walk down a road\nIt's the road I was meant to stay\nI see the fire in your eyes\nBut a mans got to make his way\nSo are you tough enough for my love\nJust close your eyes to the heaven above\nI'm coming home\nI'm coming home\nI'm coming home\nOh yea\nI'm on my way\nI'm coming home\nI'm coming home\nHere we go\nOoh yea, ooh yea\nI'm on my way"
Cry,Waterfront,,4NhezoOLxvH7msw5Fil01i,22,1989-01-01,day,0.769,0.597,0,-12.757,1,0.0384,0.305,0.00126,0.0514,0.806,103.224,4,234240,"Please don't apologize\nJust let me wipe the tears away\nDon't mean to act surprised\nIf it's all right I'd like to stay, yeah\nI know that you are not a child\nBut there's one thing that I love about you\nYour style\nCry, please don't cry\nCry, please don't cry\nI know you're just sixteen\nBut looking all of twenty-one\n(Twenty-one, you'll be married with a gun)\nDaddy would go to jail for you\nIf he thought you were having the wrong sort of fun\nI know that you are not a child\nBut there's just one thing I love about you\nYour style\nCry, please don't cry\nCry, please don't cry\nThe moment that you've gone\nYou know that they will talk\nBut they're wrong, and it makes me happy\nEven when you've gone, you know I'll carry on\n'Cos I'm strong, and it makes me happy\nI know that you are not a child\nBut there's one thing that I love about you\nYour style\nDon't cry, please don't cry\nCry, please don't cry"
Stop!,Erasure,,6wgueesHOGU3UIkckVISHZ,38,1992-11-24,day,0.645,0.861,2,-9.929,1,0.0319,0.0746,8.7e-06,0.109,0.734,120.139,4,175200,[Verse: Andy Bell]\nWe'll be together again\nI've been waiting for a long time\nWe're gonna be we're gonna be\nTogether again\nI've been connected to the right line\n[Pre-Chorus: Andy Bell]\nWe'll be together and nobody ain't never\nGonna disconnect us or ever separate us\nOr say to us you've got to\n[Chorus: Andy Bell]\nStop!\nStand there where you are\nBefore you go too far\nBefore you make a fool out of love\nStop!\nDon't jump before you look\nGet hung upon a hook\nBefore you make a fool out of love\n[Verse: Andy Bell]\nWe'll be together again\nI've been waiting for a long time\nWe're gonna be we're gonna be\nTogether again\nI've been connected to the right line\n[Pre-Chorus: Andy Bell]\nWe'll be together and nobody ain't never\nGonna disconnect us or ever separate us\nOr say to us you've got to\n[Chorus: Andy Bell]\nStop!\nStand there where you are\nBefore you go too far\nBefore you make a fool out of love\nStop!\nDon't jump before you look\nGet hung upon a hook\nBefore you make a fool out of love
I'll Be There For You,Bon Jovi,,07HqIg8BnB1lJElnw2ZiSR,69,1988-09-13,day,0.437,0.727,2,-5.432,1,0.0293,0.0532,0,0.103,0.233,73.029,4,346587,"[Verse 1]\nI guess this time you're really leavin'\nI heard your suitcase say goodbye\nWell as my broken heart lies bleedin'\nYou say true love is suicide\nYou say you've cried a thousand rivers\nAnd now you're swimmin' for the shore\nYou left me drownin' in my tears\nAnd you won't save me anymore\nI'm prayin' to God you'll give me one more chance, girl\n[Chorus]\nI'll be there for you, these five words I swear to you\nWhen you breathe I want to be the air for you, I'll be there for you\nI'd live and I'd die for you, I'd steal the sun from the sky for you\nWords can't say what love can do, I'll be there for you\n[Verse 2]\nI know you know we've had some good times\nNow they have their own hidin' place\nWell, I can promise you tomorrow\nBut I can't buy back yesterday\nAnd, baby, you know my hands are dirty\n(And baby you know my hands are dirty)\nBut I wanted to be your valentine\nI'll be the water when you get thirsty, baby\nWhen you get drunk, I'll be the wine\n[Chorus]\nI'll be there for you, these five words I swear to you\nWhen you breathe I want to be the air for you, I'll be there for you\nI'd live and I'd die for you, I'd steal the sun from the sky for you\nWords can't say what love can do, I'll be there for you\n[Guitar Solo]\n[Bridge]\nAnd I wasn't there when you were happy\n(And I wasn't there to make you happy)\nI wasn't there when you were down\nI didn't mean to miss your birthday, baby\nI wish I'd seen you blow those candles out"
